[rosmaster.main][INFO] 2017-11-20 12:09:24,840: initialization complete, waiting for shutdown
[rosmaster.main][INFO] 2017-11-20 12:09:24,841: Starting ROS Master Node
[rosmaster.master][INFO] 2017-11-20 12:09:28,798: +PUB [/jackal_velocity_controller/odom] /gazebo http://frank-Precision-7510:38915/
[rosmaster.master][INFO] 2017-11-20 12:09:28,800: +PUB [/tf] /gazebo http://frank-Precision-7510:38915/
[rosmaster.master][INFO] 2017-11-20 12:09:28,804: +SUB [/jackal_velocity_controller/cmd_vel] /gazebo http://frank-Precision-7510:38915/
[rosmaster.master][INFO] 2017-11-20 12:09:28,863: publisherUpdate[/tf] -> http://frank-Precision-7510:45275/
[rosmaster.master][INFO] 2017-11-20 12:09:49,936: +SUB [/control_manager/pub_info] /rosbridge_websocket http://frank-Precision-7510:46216/
[rosmaster.master][INFO] 2017-11-20 12:09:49,943: +SUB [/rfid/progress] /rosbridge_websocket http://frank-Precision-7510:46216/
[rosmaster.master][INFO] 2017-11-20 12:09:49,952: +SUB [/relocalization_status] /rosbridge_websocket http://frank-Precision-7510:46216/
[rosmaster.master][INFO] 2017-11-20 12:09:49,980: +PUB [/tf2_web_republisher/goal] /rosbridge_websocket http://frank-Precision-7510:46216/
[rosmaster.master][INFO] 2017-11-20 12:09:49,987: publisherUpdate[/tf2_web_republisher/goal] -> http://frank-Precision-7510:45275/
[rosmaster.master][INFO] 2017-11-20 12:09:49,988: +PUB [/tf2_web_republisher/cancel] /rosbridge_websocket http://frank-Precision-7510:46216/
[rosmaster.master][INFO] 2017-11-20 12:09:49,989: publisherUpdate[/tf2_web_republisher/cancel] -> http://frank-Precision-7510:45275/
[rosmaster.master][INFO] 2017-11-20 12:09:49,995: +SUB [/tf2_web_republisher/feedback] /rosbridge_websocket http://frank-Precision-7510:46216/
[rosmaster.master][INFO] 2017-11-20 12:09:50,142: +SUB [/farofocus_ros/state] /rosbridge_websocket http://frank-Precision-7510:46216/
[rosmaster.master][INFO] 2017-11-20 12:09:51,232: +PARAM [/auto_logging] by /rosapi
[rosmaster.master][INFO] 2017-11-20 12:09:57,608: +PUB [/rosout] /record_1511176197605681210 http://frank-Precision-7510:33543/
[rosmaster.master][INFO] 2017-11-20 12:09:57,609: +SERVICE [/record_1511176197605681210/get_loggers] /record_1511176197605681210 http://frank-Precision-7510:33543/
[rosmaster.master][INFO] 2017-11-20 12:09:57,609: +SERVICE [/record_1511176197605681210/set_logger_level] /record_1511176197605681210 http://frank-Precision-7510:33543/
[rosmaster.master][INFO] 2017-11-20 12:09:57,613: +SUB [/clock] /record_1511176197605681210 http://frank-Precision-7510:33543/
[rosmaster.master][INFO] 2017-11-20 12:09:57,617: +SUB [/ngimu_driver_node/imu] /record_1511176197605681210 http://frank-Precision-7510:33543/
[rosmaster.master][INFO] 2017-11-20 12:09:57,621: +SUB [/scan_throttle] /record_1511176197605681210 http://frank-Precision-7510:33543/
[rosmaster.master][INFO] 2017-11-20 12:09:57,624: +SUB [/tf] /record_1511176197605681210 http://frank-Precision-7510:33543/
[rosmaster.master][INFO] 2017-11-20 12:09:57,698: publisherUpdate[/rosout] -> http://frank-Precision-7510:44214/
[rosmaster.master][INFO] 2017-11-20 12:10:02,213: +PARAM [/roslaunch/uris/host_frank_precision_7510__46091] by /roslaunch
[rosmaster.master][INFO] 2017-11-20 12:10:02,216: +PARAM [/rosversion] by /roslaunch
[rosmaster.master][INFO] 2017-11-20 12:10:02,217: +PARAM [/rosdistro] by /roslaunch
[rosmaster.master][INFO] 2017-11-20 12:10:02,277: +PUB [/rosout] /occupancy_grid_node http://frank-Precision-7510:35829/
[rosmaster.master][INFO] 2017-11-20 12:10:02,278: +SERVICE [/occupancy_grid_node/get_loggers] /occupancy_grid_node http://frank-Precision-7510:35829/
[rosmaster.master][INFO] 2017-11-20 12:10:02,278: +SERVICE [/occupancy_grid_node/set_logger_level] /occupancy_grid_node http://frank-Precision-7510:35829/
[rosmaster.master][INFO] 2017-11-20 12:10:02,281: +PUB [/rosout] /mapper_node http://frank-Precision-7510:32977/
[rosmaster.master][INFO] 2017-11-20 12:10:02,283: +SERVICE [/mapper_node/get_loggers] /mapper_node http://frank-Precision-7510:32977/
[rosmaster.master][INFO] 2017-11-20 12:10:02,284: +SERVICE [/mapper_node/set_logger_level] /mapper_node http://frank-Precision-7510:32977/
[rosmaster.master][INFO] 2017-11-20 12:10:02,286: +SUB [/clock] /occupancy_grid_node http://frank-Precision-7510:35829/
[rosmaster.master][INFO] 2017-11-20 12:10:02,296: +SUB [/submap_list] /occupancy_grid_node http://frank-Precision-7510:35829/
[rosmaster.master][INFO] 2017-11-20 12:10:02,297: +SUB [/clock] /mapper_node http://frank-Precision-7510:32977/
[rosmaster.master][INFO] 2017-11-20 12:10:02,298: +PUB [/map] /occupancy_grid_node http://frank-Precision-7510:35829/
[rosmaster.master][INFO] 2017-11-20 12:10:02,301: +SUB [/tf] /mapper_node http://frank-Precision-7510:32977/
[rosmaster.master][INFO] 2017-11-20 12:10:02,304: publisherUpdate[/rosout] -> http://frank-Precision-7510:44214/
[rosmaster.master][INFO] 2017-11-20 12:10:02,304: publisherUpdate[/map] -> http://frank-Precision-7510:34062/
[rosmaster.master][INFO] 2017-11-20 12:10:02,306: publisherUpdate[/rosout] -> http://frank-Precision-7510:44214/
[rosmaster.master][INFO] 2017-11-20 12:10:02,307: +SUB [/tf_static] /mapper_node http://frank-Precision-7510:32977/
[rosmaster.master][INFO] 2017-11-20 12:10:02,310: +PUB [/tf] /mapper_node http://frank-Precision-7510:32977/
[rosmaster.master][INFO] 2017-11-20 12:10:02,311: +PUB [/submap_list] /mapper_node http://frank-Precision-7510:32977/
[rosmaster.master][INFO] 2017-11-20 12:10:02,312: +PUB [/trajectory_node_list] /mapper_node http://frank-Precision-7510:32977/
[rosmaster.master][INFO] 2017-11-20 12:10:02,313: +PUB [/constraint_list] /mapper_node http://frank-Precision-7510:32977/
[rosmaster.master][INFO] 2017-11-20 12:10:02,314: +SERVICE [/submap_query] /mapper_node http://frank-Precision-7510:32977/
[rosmaster.master][INFO] 2017-11-20 12:10:02,314: +SERVICE [/start_trajectory] /mapper_node http://frank-Precision-7510:32977/
[rosmaster.master][INFO] 2017-11-20 12:10:02,315: +SERVICE [/finish_trajectory] /mapper_node http://frank-Precision-7510:32977/
[rosmaster.master][INFO] 2017-11-20 12:10:02,316: +SERVICE [/write_state] /mapper_node http://frank-Precision-7510:32977/
[rosmaster.master][INFO] 2017-11-20 12:10:02,316: +PUB [/scan_matched_points2] /mapper_node http://frank-Precision-7510:32977/
[rosmaster.master][INFO] 2017-11-20 12:10:02,321: +SUB [/scan] /mapper_node http://frank-Precision-7510:32977/
[rosmaster.master][INFO] 2017-11-20 12:10:02,325: +SUB [/ngimu_driver_node/imu] /mapper_node http://frank-Precision-7510:32977/
[rosmaster.master][INFO] 2017-11-20 12:10:02,405: publisherUpdate[/tf] -> http://frank-Precision-7510:45275/
[rosmaster.master][INFO] 2017-11-20 12:10:02,405: publisherUpdate[/tf] -> http://frank-Precision-7510:33543/
[rosmaster.master][INFO] 2017-11-20 12:10:02,406: publisherUpdate[/tf] -> http://frank-Precision-7510:32977/
[rosmaster.master][INFO] 2017-11-20 12:10:02,406: publisherUpdate[/submap_list] -> http://frank-Precision-7510:35829/
[rosmaster.master][INFO] 2017-11-20 12:11:30,088: -PUB [/rosout] /record_1511176197605681210 http://frank-Precision-7510:33543/
[rosmaster.master][INFO] 2017-11-20 12:11:30,089: -SUB [/clock] /record_1511176197605681210 http://frank-Precision-7510:33543/
[rosmaster.master][INFO] 2017-11-20 12:11:30,090: -SUB [/ngimu_driver_node/imu] /record_1511176197605681210 http://frank-Precision-7510:33543/
[rosmaster.master][INFO] 2017-11-20 12:11:30,091: -SUB [/scan_throttle] /record_1511176197605681210 http://frank-Precision-7510:33543/
[rosmaster.master][INFO] 2017-11-20 12:11:30,092: -SUB [/tf] /record_1511176197605681210 http://frank-Precision-7510:33543/
[rosmaster.master][INFO] 2017-11-20 12:11:30,093: -SERVICE [/record_1511176197605681210/get_loggers] /record_1511176197605681210 rosrpc://frank-Precision-7510:40732
[rosmaster.master][INFO] 2017-11-20 12:11:30,094: -SERVICE [/record_1511176197605681210/set_logger_level] /record_1511176197605681210 rosrpc://frank-Precision-7510:40732
[rosmaster.master][INFO] 2017-11-20 12:11:30,109: publisherUpdate[/rosout] -> http://frank-Precision-7510:44214/
[rosmaster.master][INFO] 2017-11-20 12:11:30,534: +PARAM [/auto_logging] by /rosapi
[rosmaster.master][INFO] 2017-11-20 12:11:31,305: -PUB [/rosout] /occupancy_grid_node http://frank-Precision-7510:35829/
[rosmaster.master][INFO] 2017-11-20 12:11:31,306: -PUB [/map] /occupancy_grid_node http://frank-Precision-7510:35829/
[rosmaster.master][INFO] 2017-11-20 12:11:31,307: -SUB [/clock] /occupancy_grid_node http://frank-Precision-7510:35829/
[rosmaster.master][INFO] 2017-11-20 12:11:31,308: -SUB [/submap_list] /occupancy_grid_node http://frank-Precision-7510:35829/
[rosmaster.master][INFO] 2017-11-20 12:11:31,308: -SERVICE [/occupancy_grid_node/get_loggers] /occupancy_grid_node rosrpc://frank-Precision-7510:34352
[rosmaster.master][INFO] 2017-11-20 12:11:31,309: -PUB [/rosout] /mapper_node http://frank-Precision-7510:32977/
[rosmaster.master][INFO] 2017-11-20 12:11:31,309: -SERVICE [/occupancy_grid_node/set_logger_level] /occupancy_grid_node rosrpc://frank-Precision-7510:34352
[rosmaster.master][INFO] 2017-11-20 12:11:31,310: -PUB [/tf] /mapper_node http://frank-Precision-7510:32977/
[rosmaster.master][INFO] 2017-11-20 12:11:31,310: -PUB [/submap_list] /mapper_node http://frank-Precision-7510:32977/
[rosmaster.master][INFO] 2017-11-20 12:11:31,311: -PUB [/trajectory_node_list] /mapper_node http://frank-Precision-7510:32977/
[rosmaster.master][INFO] 2017-11-20 12:11:31,312: -PUB [/constraint_list] /mapper_node http://frank-Precision-7510:32977/
[rosmaster.master][INFO] 2017-11-20 12:11:31,312: publisherUpdate[/rosout] -> http://frank-Precision-7510:44214/
[rosmaster.master][INFO] 2017-11-20 12:11:31,312: publisherUpdate[/map] -> http://frank-Precision-7510:34062/
[rosmaster.master][INFO] 2017-11-20 12:11:31,312: publisherUpdate[/tf] -> http://frank-Precision-7510:45275/
[rosmaster.master][INFO] 2017-11-20 12:11:31,313: publisherUpdate[/rosout] -> http://frank-Precision-7510:44214/
[rosmaster.master][INFO] 2017-11-20 12:11:31,313: publisherUpdate[/tf] -> http://frank-Precision-7510:32977/
[rosmaster.master][INFO] 2017-11-20 12:11:31,313: -PUB [/scan_matched_points2] /mapper_node http://frank-Precision-7510:32977/
[rosmaster.master][INFO] 2017-11-20 12:11:31,315: -SUB [/clock] /mapper_node http://frank-Precision-7510:32977/
[rosmaster.master][INFO] 2017-11-20 12:11:31,316: -SUB [/tf] /mapper_node http://frank-Precision-7510:32977/
[rosmaster.master][INFO] 2017-11-20 12:11:31,316: -SUB [/tf_static] /mapper_node http://frank-Precision-7510:32977/
[rosmaster.master][INFO] 2017-11-20 12:11:31,317: -SUB [/scan] /mapper_node http://frank-Precision-7510:32977/
[rosmaster.master][INFO] 2017-11-20 12:11:31,318: -SUB [/ngimu_driver_node/imu] /mapper_node http://frank-Precision-7510:32977/
[rosmaster.master][INFO] 2017-11-20 12:11:31,318: -SERVICE [/mapper_node/get_loggers] /mapper_node rosrpc://frank-Precision-7510:60675
[rosmaster.master][INFO] 2017-11-20 12:11:31,319: -SERVICE [/mapper_node/set_logger_level] /mapper_node rosrpc://frank-Precision-7510:60675
[rosmaster.threadpool][ERROR] 2017-11-20 12:11:31,319: Traceback (most recent call last):
  File "/opt/ros/indigo/lib/python2.7/dist-packages/rosmaster/threadpool.py", line 218, in run
    result = cmd(*args)
  File "/opt/ros/indigo/lib/python2.7/dist-packages/rosmaster/master_api.py", line 208, in publisher_update_task
    xmlrpcapi(api).publisherUpdate('/master', topic, pub_uris)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1233, in __call__
    return self.__send(self.__name, args)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1587, in __request
    verbose=self.__verbose
  File "/usr/lib/python2.7/xmlrpclib.py", line 1273, in request
    return self.single_request(host, handler, request_body, verbose)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1306, in single_request
    return self.parse_response(response)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1482, in parse_response
    return u.close()
  File "/usr/lib/python2.7/xmlrpclib.py", line 794, in close
    raise Fault(**self._stack[0])
Fault: <Fault -1: 'publisherUpdate: unknown method name'>

[rosmaster.master][INFO] 2017-11-20 12:11:31,320: -SERVICE [/submap_query] /mapper_node rosrpc://frank-Precision-7510:60675
[rosmaster.master][INFO] 2017-11-20 12:11:31,320: -SERVICE [/start_trajectory] /mapper_node rosrpc://frank-Precision-7510:60675
[rosmaster.master][INFO] 2017-11-20 12:11:31,320: -SERVICE [/finish_trajectory] /mapper_node rosrpc://frank-Precision-7510:60675
[rosmaster.master][INFO] 2017-11-20 12:11:31,321: -SERVICE [/write_state] /mapper_node rosrpc://frank-Precision-7510:60675
[rosmaster.master][INFO] 2017-11-20 12:11:46,617: +PARAM [/auto_logging] by /rosapi
[rosmaster.master][INFO] 2017-11-20 12:20:27,921: -SUB [/clock] /rosapi http://frank-Precision-7510:37846/
[rosmaster.master][INFO] 2017-11-20 12:20:27,921: -PUB [/rosout] /rosapi http://frank-Precision-7510:37846/
[rosmaster.master][INFO] 2017-11-20 12:20:27,921: -SERVICE [/rosapi/get_loggers] /rosapi rosrpc://frank-Precision-7510:45150
[rosmaster.master][INFO] 2017-11-20 12:20:27,922: -SERVICE [/rosapi/has_param] /rosapi rosrpc://frank-Precision-7510:45150
[rosmaster.master][INFO] 2017-11-20 12:20:27,922: -SERVICE [/rosapi/delete_param] /rosapi rosrpc://frank-Precision-7510:45150
[rosmaster.master][INFO] 2017-11-20 12:20:27,922: -SERVICE [/rosapi/search_param] /rosapi rosrpc://frank-Precision-7510:45150
[rosmaster.master][INFO] 2017-11-20 12:20:27,922: -SERVICE [/rosapi/topic_type] /rosapi rosrpc://frank-Precision-7510:45150
[rosmaster.master][INFO] 2017-11-20 12:20:27,922: -SERVICE [/rosapi/subscribers] /rosapi rosrpc://frank-Precision-7510:45150
[rosmaster.master][INFO] 2017-11-20 12:20:27,922: -SERVICE [/rosapi/set_logger_level] /rosapi rosrpc://frank-Precision-7510:45150
[rosmaster.master][INFO] 2017-11-20 12:20:27,922: -SERVICE [/rosapi/service_response_details] /rosapi rosrpc://frank-Precision-7510:45150
[rosmaster.master][INFO] 2017-11-20 12:20:27,922: -SERVICE [/rosapi/service_host] /rosapi rosrpc://frank-Precision-7510:45150
[rosmaster.master][INFO] 2017-11-20 12:20:27,922: -SERVICE [/rosapi/publishers] /rosapi rosrpc://frank-Precision-7510:45150
[rosmaster.master][INFO] 2017-11-20 12:20:27,922: -SERVICE [/rosapi/topics] /rosapi rosrpc://frank-Precision-7510:45150
[rosmaster.master][INFO] 2017-11-20 12:20:27,922: -SERVICE [/rosapi/get_param_names] /rosapi rosrpc://frank-Precision-7510:45150
[rosmaster.master][INFO] 2017-11-20 12:20:27,923: -SERVICE [/rosapi/get_time] /rosapi rosrpc://frank-Precision-7510:45150
[rosmaster.master][INFO] 2017-11-20 12:20:27,923: -SERVICE [/rosapi/message_details] /rosapi rosrpc://frank-Precision-7510:45150
[rosmaster.master][INFO] 2017-11-20 12:20:27,923: -SERVICE [/rosapi/services] /rosapi rosrpc://frank-Precision-7510:45150
[rosmaster.master][INFO] 2017-11-20 12:20:27,923: -SERVICE [/rosapi/service_node] /rosapi rosrpc://frank-Precision-7510:45150
[rosmaster.master][INFO] 2017-11-20 12:20:27,923: -SERVICE [/rosapi/services_for_type] /rosapi rosrpc://frank-Precision-7510:45150
[rosmaster.master][INFO] 2017-11-20 12:20:27,923: -SERVICE [/rosapi/nodes] /rosapi rosrpc://frank-Precision-7510:45150
[rosmaster.master][INFO] 2017-11-20 12:20:27,923: -SERVICE [/rosapi/node_details] /rosapi rosrpc://frank-Precision-7510:45150
[rosmaster.master][INFO] 2017-11-20 12:20:27,923: -SERVICE [/rosapi/service_providers] /rosapi rosrpc://frank-Precision-7510:45150
[rosmaster.master][INFO] 2017-11-20 12:20:27,923: -SERVICE [/rosapi/get_param] /rosapi rosrpc://frank-Precision-7510:45150
[rosmaster.master][INFO] 2017-11-20 12:20:27,923: -SERVICE [/rosapi/topics_for_type] /rosapi rosrpc://frank-Precision-7510:45150
[rosmaster.master][INFO] 2017-11-20 12:20:27,923: -SERVICE [/rosapi/set_param] /rosapi rosrpc://frank-Precision-7510:45150
[rosmaster.master][INFO] 2017-11-20 12:20:27,923: -SERVICE [/rosapi/service_request_details] /rosapi rosrpc://frank-Precision-7510:45150
[rosmaster.master][INFO] 2017-11-20 12:20:27,924: -SERVICE [/rosapi/service_type] /rosapi rosrpc://frank-Precision-7510:45150
[rosmaster.master][INFO] 2017-11-20 12:20:27,925: -SUB [/relocalization_status] /rosbridge_websocket http://frank-Precision-7510:46216/
[rosmaster.master][INFO] 2017-11-20 12:20:27,925: -SUB [/control_manager/pub_info] /rosbridge_websocket http://frank-Precision-7510:46216/
[rosmaster.master][INFO] 2017-11-20 12:20:27,926: -SUB [/tf2_web_republisher/feedback] /rosbridge_websocket http://frank-Precision-7510:46216/
[rosmaster.master][INFO] 2017-11-20 12:20:27,926: -SUB [/rfid/progress] /rosbridge_websocket http://frank-Precision-7510:46216/
[rosmaster.master][INFO] 2017-11-20 12:20:27,926: -SUB [/clock] /rosbridge_websocket http://frank-Precision-7510:46216/
[rosmaster.master][INFO] 2017-11-20 12:20:27,928: -SUB [/clock] /pm_node http://frank-Precision-7510:33970/
[rosmaster.master][INFO] 2017-11-20 12:20:27,928: -SUB [/farofocus_ros/state] /rosbridge_websocket http://frank-Precision-7510:46216/
[rosmaster.master][INFO] 2017-11-20 12:20:27,929: -PUB [/project_manager/scan_update_info] /pm_node http://frank-Precision-7510:33970/
[rosmaster.master][INFO] 2017-11-20 12:20:27,929: -PUB [/tf2_web_republisher/cancel] /rosbridge_websocket http://frank-Precision-7510:46216/
[rosmaster.master][INFO] 2017-11-20 12:20:27,931: -SUB [/clock] /ls_trigger http://frank-Precision-7510:43902/
[rosmaster.master][INFO] 2017-11-20 12:20:27,931: -SUB [/rfid/tag] /ls_trigger http://frank-Precision-7510:43902/
[rosmaster.master][INFO] 2017-11-20 12:20:27,931: -PUB [/tf2_web_republisher/goal] /rosbridge_websocket http://frank-Precision-7510:46216/
[rosmaster.master][INFO] 2017-11-20 12:20:27,931: -SUB [/farofocus_ros/state] /data_collector http://frank-Precision-7510:38343/
[rosmaster.master][INFO] 2017-11-20 12:20:27,931: -SUB [/clock] /ls_finder http://frank-Precision-7510:43523/
[rosmaster.master][INFO] 2017-11-20 12:20:27,932: -PUB [/rosout] /ls_trigger http://frank-Precision-7510:43902/
[rosmaster.master][INFO] 2017-11-20 12:20:27,932: -PUB [/rosout] /pm_node http://frank-Precision-7510:33970/
[rosmaster.master][INFO] 2017-11-20 12:20:27,932: -PUB [/rosout] /rosbridge_websocket http://frank-Precision-7510:46216/
[rosmaster.master][INFO] 2017-11-20 12:20:27,932: -SUB [/clock] /data_collector http://frank-Precision-7510:38343/
[rosmaster.master][INFO] 2017-11-20 12:20:27,932: -PUB [/rosout] /ls_finder http://frank-Precision-7510:43523/
[rosmaster.master][INFO] 2017-11-20 12:20:27,932: -SERVICE [/ls_trigger/get_loggers] /ls_trigger rosrpc://frank-Precision-7510:40539
[rosmaster.master][INFO] 2017-11-20 12:20:27,932: -PUB [/project_manager/object_update_info] /pm_node http://frank-Precision-7510:33970/
[rosmaster.master][INFO] 2017-11-20 12:20:27,932: -SERVICE [/rosbridge_websocket/set_logger_level] /rosbridge_websocket rosrpc://frank-Precision-7510:40809
[rosmaster.master][INFO] 2017-11-20 12:20:27,933: -PUB [/rosout] /data_collector http://frank-Precision-7510:38343/
[rosmaster.master][INFO] 2017-11-20 12:20:27,933: -SERVICE [/ls_finder/get_loggers] /ls_finder rosrpc://frank-Precision-7510:33393
[rosmaster.master][INFO] 2017-11-20 12:20:27,933: -SERVICE [/ls_trigger/set_logger_level] /ls_trigger rosrpc://frank-Precision-7510:40539
[rosmaster.master][INFO] 2017-11-20 12:20:27,933: -SERVICE [/project_manager/remove_subproject] /pm_node rosrpc://frank-Precision-7510:41006
[rosmaster.master][INFO] 2017-11-20 12:20:27,933: -SERVICE [/rosbridge_websocket/get_loggers] /rosbridge_websocket rosrpc://frank-Precision-7510:40809
[rosmaster.master][INFO] 2017-11-20 12:20:27,934: -SERVICE [/data_collector/set_logger_level] /data_collector rosrpc://frank-Precision-7510:36709
[rosmaster.master][INFO] 2017-11-20 12:20:27,934: -SERVICE [/ls_finder/set_logger_level] /ls_finder rosrpc://frank-Precision-7510:33393
[rosmaster.master][INFO] 2017-11-20 12:20:27,934: -SERVICE [/project_manager/get_all_projects] /pm_node rosrpc://frank-Precision-7510:41006
[rosmaster.master][INFO] 2017-11-20 12:20:27,934: -SERVICE [/data_collector/get_loggers] /data_collector rosrpc://frank-Precision-7510:36709
[rosmaster.master][INFO] 2017-11-20 12:20:27,935: -SERVICE [/project_manager/upload_object] /pm_node rosrpc://frank-Precision-7510:41006
[rosmaster.master][INFO] 2017-11-20 12:20:27,935: -SERVICE [/project_manager/remove_object_by_id] /pm_node rosrpc://frank-Precision-7510:41006
[rosmaster.master][INFO] 2017-11-20 12:20:27,935: -SERVICE [/project_manager/get_all_objects_from_project] /pm_node rosrpc://frank-Precision-7510:41006
[rosmaster.master][INFO] 2017-11-20 12:20:27,936: -SERVICE [/project_manager/get_project_name] /pm_node rosrpc://frank-Precision-7510:41006
[rosmaster.master][INFO] 2017-11-20 12:20:27,936: -SERVICE [/project_manager/remove_objects_by_type] /pm_node rosrpc://frank-Precision-7510:41006
[rosmaster.master][INFO] 2017-11-20 12:20:27,936: -SERVICE [/project_manager/get_objects_by_type] /pm_node rosrpc://frank-Precision-7510:41006
[rosmaster.master][INFO] 2017-11-20 12:20:27,936: -SERVICE [/project_manager/set_project_name] /pm_node rosrpc://frank-Precision-7510:41006
[rosmaster.master][INFO] 2017-11-20 12:20:27,936: -SERVICE [/pm_node/set_logger_level] /pm_node rosrpc://frank-Precision-7510:41006
[rosmaster.master][INFO] 2017-11-20 12:20:27,936: -SERVICE [/project_manager/delete_project] /pm_node rosrpc://frank-Precision-7510:41006
[rosmaster.master][INFO] 2017-11-20 12:20:27,936: -SERVICE [/project_manager/change_object] /pm_node rosrpc://frank-Precision-7510:41006
[rosmaster.master][INFO] 2017-11-20 12:20:27,936: -SERVICE [/project_manager/save_l2d_file] /pm_node rosrpc://frank-Precision-7510:41006
[rosmaster.master][INFO] 2017-11-20 12:20:27,936: -SERVICE [/pm_node/get_loggers] /pm_node rosrpc://frank-Precision-7510:41006
[rosmaster.master][INFO] 2017-11-20 12:20:27,936: -SERVICE [/project_manager/delete_files_from_project] /pm_node rosrpc://frank-Precision-7510:41006
[rosmaster.master][INFO] 2017-11-20 12:20:27,936: -SERVICE [/project_manager/get_description_from_project] /pm_node rosrpc://frank-Precision-7510:41006
[rosmaster.master][INFO] 2017-11-20 12:20:27,936: -SERVICE [/project_manager/get_object_by_id] /pm_node rosrpc://frank-Precision-7510:41006
[rosmaster.master][INFO] 2017-11-20 12:20:27,937: -SERVICE [/project_manager/download_project] /pm_node rosrpc://frank-Precision-7510:41006
[rosmaster.master][INFO] 2017-11-20 12:20:27,945: -PUB [/rosout] /sb_map_saver http://frank-Precision-7510:34062/
[rosmaster.master][INFO] 2017-11-20 12:20:27,945: -PUB [/map_server/map_png] /sb_map_saver http://frank-Precision-7510:34062/
[rosmaster.master][INFO] 2017-11-20 12:20:27,946: -PUB [/map] /sb_map_saver http://frank-Precision-7510:34062/
[rosmaster.master][INFO] 2017-11-20 12:20:27,947: -PUB [/map_metadata] /sb_map_saver http://frank-Precision-7510:34062/
[rosmaster.master][INFO] 2017-11-20 12:20:27,947: -SUB [/clock] /sb_map_saver http://frank-Precision-7510:34062/
[rosmaster.master][INFO] 2017-11-20 12:20:27,948: -SUB [/map] /sb_map_saver http://frank-Precision-7510:34062/
[rosmaster.master][INFO] 2017-11-20 12:20:27,948: -SERVICE [/sb_map_saver/get_loggers] /sb_map_saver rosrpc://frank-Precision-7510:52655
[rosmaster.master][INFO] 2017-11-20 12:20:27,949: -SERVICE [/sb_map_saver/set_logger_level] /sb_map_saver rosrpc://frank-Precision-7510:52655
[rosmaster.master][INFO] 2017-11-20 12:20:27,950: -SERVICE [/sb_map_saver/load_map] /sb_map_saver rosrpc://frank-Precision-7510:52655
[rosmaster.master][INFO] 2017-11-20 12:20:27,950: -SERVICE [/sb_map_saver/reset_map] /sb_map_saver rosrpc://frank-Precision-7510:52655
[rosmaster.master][INFO] 2017-11-20 12:20:27,951: -SERVICE [/sb_map_saver/save_map] /sb_map_saver rosrpc://frank-Precision-7510:52655
[rosmaster.master][INFO] 2017-11-20 12:20:27,951: -SERVICE [/sb_map_saver/get_png_preview] /sb_map_saver rosrpc://frank-Precision-7510:52655
[rosmaster.master][INFO] 2017-11-20 12:20:27,952: -SERVICE [/static_map] /sb_map_saver rosrpc://frank-Precision-7510:52655
[rosmaster.master][INFO] 2017-11-20 12:20:27,953: -SERVICE [/dynamic_map] /sb_map_saver rosrpc://frank-Precision-7510:52655
[rosmaster.master][INFO] 2017-11-20 12:20:27,954: -SERVICE [/sb_map_saver/png_map] /sb_map_saver rosrpc://frank-Precision-7510:52655
[rosmaster.master][INFO] 2017-11-20 12:20:27,954: -SERVICE [/compressed_map] /sb_map_saver rosrpc://frank-Precision-7510:52655
[rosmaster.master][INFO] 2017-11-20 12:20:27,955: -SERVICE [/sb_map_saver/save_submaps] /sb_map_saver rosrpc://frank-Precision-7510:52655
[rosmaster.master][INFO] 2017-11-20 12:20:27,987: publisherUpdate[/rosout] -> http://frank-Precision-7510:44214/
[rosmaster.master][INFO] 2017-11-20 12:20:27,988: publisherUpdate[/tf2_web_republisher/cancel] -> http://frank-Precision-7510:45275/
[rosmaster.master][INFO] 2017-11-20 12:20:27,988: publisherUpdate[/tf2_web_republisher/goal] -> http://frank-Precision-7510:45275/
[rosmaster.master][INFO] 2017-11-20 12:20:27,989: publisherUpdate[/rosout] -> http://frank-Precision-7510:44214/
[rosmaster.master][INFO] 2017-11-20 12:20:27,989: publisherUpdate[/map] -> http://frank-Precision-7510:34062/
[rosmaster.threadpool][ERROR] 2017-11-20 12:20:27,990: Traceback (most recent call last):
  File "/opt/ros/indigo/lib/python2.7/dist-packages/rosmaster/threadpool.py", line 218, in run
    result = cmd(*args)
  File "/opt/ros/indigo/lib/python2.7/dist-packages/rosmaster/master_api.py", line 208, in publisher_update_task
    xmlrpcapi(api).publisherUpdate('/master', topic, pub_uris)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1233, in __call__
    return self.__send(self.__name, args)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1587, in __request
    verbose=self.__verbose
  File "/usr/lib/python2.7/xmlrpclib.py", line 1273, in request
    return self.single_request(host, handler, request_body, verbose)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1306, in single_request
    return self.parse_response(response)
  File "/usr/lib/python2.7/xmlrpclib.py", line 1482, in parse_response
    return u.close()
  File "/usr/lib/python2.7/xmlrpclib.py", line 794, in close
    raise Fault(**self._stack[0])
Fault: <Fault -1: 'publisherUpdate: unknown method name'>

[rosmaster.master][INFO] 2017-11-20 12:20:27,990: publisherUpdate[/rosout] -> http://frank-Precision-7510:44214/
